11220;32640;51000;0;27030;26010;1
11475;38250;49725;0;27030;24225;1
12240;29070;28560;0;20145;27795;1
11475;33915;42840;0;29070;26520;1
10455;28560;38505;0;21930;27285;1
10200;31110;39270;0;19635;26265;1
10200;27030;38760;0;17850;26265;1
9945;29835;39525;0;27795;26775;1
11220;31875;44625;0;26265;23715;1
11730;28560;34935;0;19890;27030;1
12240;28305;41310;0;20910;32130;1
9945;42840;50490;0;20400;30090;1
10965;29835;41820;0;30345;33660;1
12495;29325;37485;0;24225;28560;1
10710;34425;27795;0;6885;36975;1
10710;33405;26520;0;15810;37230;1
10200;32895;54060;0;27285;27030;1
8925;45390;24225;0;7140;34170;1
9435;47940;25245;0;7140;33150;1
9435;36465;22185;0;7395;34425;1
10965;29325;27030;0;25245;27795;1
11220;32640;48705;0;28305;23460;1
10455;42075;49215;0;29070;27285;1
10455;39015;48960;0;29325;28815;1
10455;45135;48960;0;28815;27795;1
11730;30600;43350;0;20145;25500;1
11220;29070;39525;0;20655;27285;1
10965;28815;41055;0;19890;26775;1
12495;31110;41055;0;24480;27540;1
11730;32130;47685;0;29070;23715;1
12240;30855;41820;0;26520;27540;1
11985;27285;41310;0;20145;27795;1
11985;27285;41310;0;20655;28050;1
11985;28305;42330;0;21165;27285;1
11985;27285;41310;0;20910;27540;1
12495;28815;41565;0;20400;27795;1
12240;29580;42075;0;21165;28050;1
12240;28560;41055;0;20655;27795;1
12240;28305;41820;0;25245;28305;1
12240;28815;41820;0;19635;27795;1
10200;34170;47685;0;29580;28305;1
11730;28560;43095;0;22185;25245;1
11985;29835;44115;0;28815;25755;1
10710;29325;42075;0;19890;25755;1
10455;27285;40545;0;27795;26265;1
10710;27795;39525;0;21165;26010;1
10200;27030;40800;0;28305;26775;1
10200;28305;29070;0;26265;27540;1
10200;30600;41310;0;27030;27030;1
10200;30855;41310;0;20400;26265;1
10200;33660;40035;0;20400;26520;1
12240;27285;43605;0;29580;25755;1
10455;30345;41820;0;21420;27540;1
10710;29835;26265;0;28815;26775;1
11220;28050;40800;0;23970;27030;1
13260;27540;40545;0;20400;27030;1
13005;28305;26775;0;20145;25755;1
13005;30090;39270;0;21930;27030;1
13515;31365;40035;0;19635;27795;1
13260;29835;45390;0;26775;28560;1
13260;26520;41820;0;29835;29580;1
13515;30600;42330;0;24480;26010;1
13770;29580;42840;0;24735;26265;1
13770;28815;42840;0;25500;26010;1
11475;28305;43860;0;24990;28815;1
10710;35955;49725;0;23460;28815;1
11475;28305;40545;0;22695;35955;1
10965;35445;51510;0;27285;21675;1
10965;32130;53550;0;34935;24735;1
10965;32385;53295;0;35700;32385;1
10710;30855;39780;0;26265;32385;1
10965;30345;40545;0;26520;34425;1
10455;32130;53805;0;34425;32130;1
10455;32895;47175;0;32130;26775;1
11220;29325;39780;0;25755;31875;1
11985;34425;27540;0;28050;27540;1
11220;35190;27030;0;30090;28560;1
10965;34425;26520;0;29835;28050;1
10965;36210;51765;0;28305;28305;1
12240;27795;40290;0;21420;31110;1
13515;27795;40800;0;24735;30600;1
13260;30600;44115;0;23205;31110;1
11985;29580;41820;0;28560;26010;1
13260;31620;41310;0;19890;27030;1
12240;32385;44880;0;21930;33150;1
12240;33150;50745;0;29580;32385;1
12240;26520;42840;0;20145;33150;1
12750;27795;42840;0;19380;33150;1
14025;30855;42330;0;29070;26775;1
14025;28050;44880;0;25500;30855;1
14025;30855;41055;0;19380;33660;1
13260;33405;48960;0;30345;26775;1
13005;42840;44880;0;31110;35190;1
13260;45645;28305;0;31110;37995;1
13005;45645;27030;0;18360;39525;1
13260;48195;46155;0;31365;35955;1
13770;33915;50745;0;30345;31365;1
13260;46410;27540;0;12495;36720;1
13260;36210;49470;0;13515;32130;1
13005;44370;27030;0;15555;34170;1
